number,contract_name,name,address,position,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,16,15,OPEN,1741017243000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,18,13,OPEN,1741018097000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,18,13,OPEN,1741018457000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,19,12,OPEN,1741019136000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741019548000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741019670000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,21,10,OPEN,1741020365000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741020985000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,19,12,OPEN,1741021258000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741021657000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,19,12,OPEN,1741021938000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,19,12,OPEN,1741022190000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741022589000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,20,11,OPEN,1741022705000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,21,10,OPEN,1741023512000
